"","group","n","r2","pval","Slope","Slope_lowCI","Slope_highCI","Int","Int_lowCI","Int_highCI","Slope_test","Slope_test_p","Elev_test","Elev_test_p"
"35","PS.BART",8,0.0253818486857374,0.706297170126146,0.0784963708557749,0.0332975356126766,0.185049137245507,0.7011409090035,0.64255070381891,0.75973111418809,3,5.2544479878236e-09,NA,NA
"36","PS.DISP",10,0.708450377241069,0.0022593180025372,0.246342904108137,0.138453382806389,0.438305118837663,0.780986406925662,0.685748013723315,0.876224800128008,3,1.3947123678193e-08,NA,NA
"37","PS.OLIV",85,0.738436611609088,0,0.317246578304629,0.2787611987437,0.361045195312604,0.702329172775879,0.674047296290775,0.730611049260982,3,0,NA,NA
"38","AC.NIGR",25,0.685339687737352,3.28035786978376e-07,0.45990861852476,0.368781411108824,0.57355368525052,0.103340362477194,-0.11630260704895,0.322983332003338,3,0,NA,NA
"39","AC.OLIV",7,0.7394573705145,0.0130623717714755,0.384293873449009,0.2404942079916,0.614076249086219,0.287800807011348,-0.146933277604701,0.722534891627397,3,5.36014341068203e-06,NA,NA
"40","CE.FLAV",34,0.176440098340493,0.0133881287244502,0.303945847352848,0.208973150178158,0.442081090533787,0.42176010921058,0.294038550925669,0.54948166749549,3,0,NA,NA
"41","CH.SORD",71,0.787326542542091,0,0.362120210932163,0.326665945160856,0.401422459574056,0.555636228443563,0.463947840727865,0.647324616159261,3,0,NA,NA
"42","SC.FREN",50,0.242629164459011,0.00027930708379853,0.44580501505398,0.340599057114829,0.583507520927387,0.287718168716758,-0.0550125574486307,0.630448894882147,3,0,NA,NA
"43","SC.RUBR",10,0.889567551605613,4.2598325850296e-05,0.759108126306995,0.625021082557475,0.921961136202676,-0.683121331266037,-1.12595278182383,-0.240289880708246,3,2.06311241424117e-08,NA,NA
"44","CH.ORNA",73,0.211588158644414,4.23495437260613e-05,0.927631443457565,0.737504221190679,1.16677311148391,-0.810174951192088,-1.26087428627608,-0.359475616108099,3,0,NA,NA
"45","CA.MELA",12,0.887959009907754,4.56371140833411e-06,0.306187482571422,0.201800923662263,0.464570591561452,0.725231116398852,0.309738375019377,1.14072385777833,3,2.2414325950848e-10,NA,NA
"46","AP.FURC",36,0.659662640186115,1.81879267202589e-09,0.358155713261227,0.296532188610128,0.432585465823783,0.83100108496615,0.662049854825666,0.999952315106635,3,0,NA,NA
"47","LU.BOHA",45,0.81752925481606,0,0.301799258363343,0.264026036543903,0.344976554361593,0.912392270601382,0.81644196637087,1.00834257483189,3,0,NA,NA
"48","CE.ARGU",23,0.201194324123494,0.0318131754480568,0.250782569933651,0.165559818310472,0.379874162851435,1.1295293557347,0.854040760143447,1.40501795132595,3,0,NA,NA
"49","CE.UROD",39,0.81470198307716,3.99680288865056e-15,0.270475330168645,0.220557235993885,0.331691245132696,1.04206640616179,0.934163651272941,1.14996916105064,3,0,NA,NA
"50","VA.LOUT",12,0.856876096453848,1.57515596672653e-05,0.387980251928585,0.318751519626681,0.47224457490545,0.718350690095368,0.504865161070595,0.93183621912014,3,1.15818465928896e-12,NA,NA
