pk_SpecimenID,RT.OldID,SiteName,SpeciesCode,SciName,Guild,FishLevel,CollNotes,Weight (g),TL,FL,SL,GapeHeight,GapeWidth,log2biomass,PreySizeInStomach,SizeClass,StomachContents,DissNotes
1817,KIF11_354,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,5.30,80.4,70.3,60.6,9.0,7.8,2.406,,4 - 8 g,small crustaceans <1mm,
1818,KIF11_355,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,4.70,74.7,66.4,57.4,9.6,6.4,2.233,,4 - 8 g,small crustaceans <1mm,
1819,KIF11_356,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,6.40,83.6,71.6,69.9,9.8,7.3,2.678,,4 - 8 g,small crustaceans <1mm,otolith in stomach?
1820,KIF11_357,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,6.80,85.5,73.0,62.8,9.9,7.2,2.766,,4 - 8 g,small crustaceans <1mm,
1821,KIF11_358,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,4.60,73.2,63.7,55.5,8.9,7.3,2.202,,4 - 8 g,small crustaceans <1mm,
1822,KIF11_359,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,4.30,71.1,62.7,53.6,8.9,7.4,2.104,,4 - 8 g,small crustaceans <1mm,
1823,KIF11_360,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,4.60,0.0,64.9,54.7,8.3,6.8,2.202,,4 - 8 g,small crustaceans <1mm,tail broken
1824,KIF11_361,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,4.00,70.3,60.0,53.1,8.4,6.3,2.000,,2 - 4 g,small crustaceans <1mm,
1825,KIF11_362,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,4.50,0.0,62.2,54.4,7.9,6.0,2.170,,4 - 8 g,small crustaceans <1mm,tail broken
1826,KIF11_363,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,3.90,68.2,59.8,51.7,5.1,4.2,1.963,,2 - 4 g,small crustaceans <1mm,
1827,KIF11_364,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,3.00,63.0,55.3,46.4,5.4,3.5,1.585,,2 - 4 g,small crustaceans <1mm,
1828,KIF11_365,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,4.30,70.7,66.1,51.7,6.5,5.4,2.104,,4 - 8 g,small crustaceans <1mm,
1829,KIF11_366,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,4.40,71.3,64.5,54.3,7.4,6.0,2.138,,4 - 8 g,small crustaceans <1mm,
1830,KIF11_367,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,3.90,67.3,60.2,51.1,7.0,5.5,1.963,,2 - 4 g,small crustaceans <1mm,1 otolith broken
1831,KIF11_368,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,2.20,55.1,46.6,41.9,4.5,3.8,1.138,,2 - 4 g,small crustaceans <1mm,
1832,KIF11_369,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,2.10,55.3,48.0,43.9,6.2,4.0,1.070,,2 - 4 g,small crustaceans <1mm,not enough tissue to pack; re-rinse/dry
1833,KIF11_370,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,2.30,57.2,48.4,43.5,6.2,4.1,1.202,,2 - 4 g,small crustaceans <1mm,
1849,KIF11_482,30,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,9.30,0.0,79.5,72.1,8.3,7.3,3.217,,8 - 16 g,small crustaceans <1mm,tail broken and 1 otolith broken
1850,KIF11_483,30,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,6.80,81.1,69.3,58.3,8.5,7.0,2.766,,4 - 8 g,small crustaceans <1mm,1 otolith broken
1851,KIF11_484,30,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,3.60,65.4,58.2,48.5,6.5,4.3,1.848,,2 - 4 g,small crustaceans <1mm,
1852,KIF11_485,30,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,4.10,69.8,63.7,52.8,7.8,5.1,2.036,,4 - 8 g,small crustaceans <1mm,
1853,KIF11_486,30,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,6.20,81.2,69.8,61.4,9.0,8.5,2.632,,4 - 8 g,small crustaceans <1mm,
1854,KIF11_487,30,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,2.90,60.5,52.7,45.1,6.2,5.3,1.536,,2 - 4 g,small crustaceans <1mm,
1855,KIF11_488,30,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,5.30,80.8,71.1,59.3,9.1,7.0,2.406,,4 - 8 g,small crustaceans <1mm,both otoliths broken
1856,KIF11_489,30,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,4.40,73.5,65.1,56.2,8.4,7.3,2.138,,4 - 8 g,small crustaceans <1mm,
1857,KIF11_490,30,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,3.70,0.0,0.0,51.6,9.4,8.1,1.888,,2 - 4 g,small crustaceans <1mm,tail broken
1858,KIF11_491,30,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,5.00,0.0,67.8,58.3,9.2,5.9,2.322,,4 - 8 g,small crustaceans <1mm,part of tail broken
1859,KIF11_492,30,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,4.60,0.0,0.0,55.6,9.7,5.5,2.202,,4 - 8 g,small crustaceans <1mm,tail broken
1860,KIF11_493,30,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,3.30,69.2,64.0,51.0,8.3,6.4,1.722,,2 - 4 g,small crustaceans <1mm,
1861,KIF11_494,30,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,3.70,69.7,61.0,53.3,9.0,7.4,1.888,,2 - 4 g,small crustaceans <1mm,
1867,KIF11_500,25,PS.OLIV,Pseudanthias olivaceus,ZP,LP.MF,,5.50,84.5,72.5,61.6,9.6,7.2,2.459,,4 - 8 g,small crustaceans <1mm,
1868,KIF11_501,25,PS.OLIV,Pseudanthias olivaceus,ZP,LP.MF,,5.70,79.3,62.3,58.9,9.5,6.5,2.511,,4 - 8 g,small crustaceans <1mm,
1869,KIF11_502,25,PS.OLIV,Pseudanthias olivaceus,ZP,LP.MF,,5.70,80.9,71.4,62.9,9.4,8.1,2.511,,4 - 8 g,small crustaceans <1mm,
1870,KIF11_503,25,PS.OLIV,Pseudanthias olivaceus,ZP,LP.MF,,4.60,0.0,66.8,58.0,9.0,7.5,2.202,,4 - 8 g,small crustaceans <1mm,tail broken
1871,KIF11_504,25,PS.OLIV,Pseudanthias olivaceus,ZP,LP.MF,,4.30,0.0,67.0,57.2,9.2,7.5,2.104,,4 - 8 g,small crustaceans <1mm,tail broken
1872,KIF11_505,25,PS.OLIV,Pseudanthias olivaceus,ZP,LP.MF,,6.20,85.0,73.2,62.6,10.5,7.6,2.632,,4 - 8 g,"small crustaceans <1mm, small fish eggs?",
1873,KIF11_506,25,PS.OLIV,Pseudanthias olivaceus,ZP,LP.MF,,5.20,0.0,0.0,58.1,9.4,7.1,2.379,,4 - 8 g,burst in cavity,"tail broken, 1 oto broken"
1874,KIF11_507,25,PS.OLIV,Pseudanthias olivaceus,ZP,LP.MF,,3.90,68.8,60.8,52.0,8.5,7.1,1.963,,2 - 4 g,small crustaceans <1mm,1 oto broken
1875,KIF11_508,25,PS.OLIV,Pseudanthias olivaceus,ZP,LP.MF,,4.30,0.0,0.0,55.0,9.4,7.8,2.104,,4 - 8 g,small crustaceans <1mm,"tail broken, 1 oto broken"
1876,KIF11_509,25,PS.OLIV,Pseudanthias olivaceus,ZP,LP.MF,,2.40,59.0,52.8,46.8,7.1,5.3,1.263,,2 - 4 g,small crustaceans <1mm,
1880,KIF11_513,9,PS.OLIV,Pseudanthias olivaceus,ZP,HP.MF,,5.00,0.0,0.0,56.7,8.4,7.0,2.322,,4 - 8 g,small crustaceans <1mm,tail broken
1882,KIF11_515,2,PS.OLIV,Pseudanthias olivaceus,ZP,LP.MF,,6.90,0.0,71.0,62.3,9.0,7.8,2.787,,4 - 8 g,small crustaceans <1mm,tail broken
1888,KIF11_521,40,PS.OLIV,Pseudanthias olivaceus,ZP,HP.MF,,10.00,99.1,86.5,74.9,9.9,7.3,3.322,,8 - 16 g,small crustaceans <1mm,
1889,KIF11_522,40,PS.OLIV,Pseudanthias olivaceus,ZP,HP.MF,,6.50,0.0,71.4,62.1,8.7,6.0,2.700,,4 - 8 g,small crustaceans <1mm,
1890,KIF11_523,40,PS.OLIV,Pseudanthias olivaceus,ZP,HP.MF,,6.60,83.5,72.7,63.1,9.9,7.4,2.722,,4 - 8 g,small crustaceans <1mm,
1892,KIF11_525,16,PS.OLIV,Pseudanthias olivaceus,ZP,LP.LF,,6.90,0.0,0.0,62.0,8.9,7.8,2.787,,4 - 8 g,small crustaceans <1mm,"tail broken, 1 oto broken"
1896,KIF11_529,40,PS.OLIV,Pseudanthias olivaceus,ZP,HP.MF,,7.50,90.6,73.7,64.9,9.6,8.9,2.907,,4 - 8 g,small crustaceans <1mm,1 oto broken
1897,KIF11_530,40,PS.OLIV,Pseudanthias olivaceus,ZP,HP.MF,,3.50,63.2,53.1,46.2,7.3,6.2,1.807,,2 - 4 g,small crustaceans <1mm,
1898,KIF11_531,40,PS.OLIV,Pseudanthias olivaceus,ZP,HP.MF,,4.40,71.2,62.1,52.6,7.8,6.9,2.138,,4 - 8 g,small crustaceans <1mm,
1899,KIF11_532,40,PS.OLIV,Pseudanthias olivaceus,ZP,HP.MF,,3.60,0.0,55.1,49.2,7.5,6.6,1.848,,2 - 4 g,small crustaceans <1mm,tail broken
1903,KIF11_536,40,PS.OLIV,Pseudanthias olivaceus,ZP,HP.MF,,3.10,0.0,0.0,45.9,6.6,4.6,1.632,,2 - 4 g,small crustaceans <1mm,tail broken
1904,KIF11_537,40,PS.OLIV,Pseudanthias olivaceus,ZP,HP.MF,,6.90,85.0,74.6,65.2,9.1,8.0,2.787,,4 - 8 g,small crustaceans <1mm,
1915,KIF11_548,40,PS.OLIV,Pseudanthias olivaceus,ZP,HP.MF,,3.80,62.8,59.4,49.9,8.5,7.6,1.926,,2 - 4 g,small crustaceans <1mm,*
1916,KIF11_549,40,PS.OLIV,Pseudanthias olivaceus,ZP,HP.MF,,3.90,70.9,58.7,51.0,8.2,7.0,1.963,,2 - 4 g,small crustaceans <1mm,*
1917,KIF11_550,40,PS.OLIV,Pseudanthias olivaceus,ZP,HP.MF,,2.60,57.4,51.0,44.6,7.4,6.1,1.379,,2 - 4 g,small crustaceans <1mm,*
1918,KIF11_551,40,PS.OLIV,Pseudanthias olivaceus,ZP,HP.MF,,2.60,58.7,52.3,44.8,6.7,5.6,1.379,,2 - 4 g,small crustaceans <1mm,*
1921,KIF11_554,40,PS.OLIV,Pseudanthias olivaceus,ZP,HP.MF,,1.30,46.8,41.4,32.6,5.9,5.3,0.379,,1 - 2 g,crustacean remains,"*, whole"
1923,KIF11_556,40,PS.OLIV,Pseudanthias olivaceus,ZP,HP.MF,,0.40,31.8,28.4,26.4,5.2,4.5,-1.322,,0.25 - 0.5 g,crustacean remains,"*, whole"
1926,KIF11_559,35,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,6.80,85.0,72.6,62.2,9.5,8.1,2.766,,4 - 8 g,small crustaceans <1mm,
1927,KIF11_560,35,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,10.20,100.5,83.9,73.5,9.0,8.0,3.350,,8 - 16 g,small crustaceans <1mm,
1928,KIF11_561,35,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,12.30,107.6,88.8,76.7,10.6,8.6,3.621,,8 - 16 g,small crustaceans <1mm,
1929,KIF11_562,35,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,7.40,82.2,72.0,63.8,9.9,9.0,2.888,,4 - 8 g,small crustaceans <1mm,
1933,KIF11_566,10,PS.OLIV,Pseudanthias olivaceus,ZP,LP.LF,,7.60,79.1,72.6,62.5,9.2,8.1,2.926,,4 - 8 g,small crustaceans <1mm,
1934,KIF11_567,10,PS.OLIV,Pseudanthias olivaceus,ZP,LP.LF,,8.60,79.0,72.1,62.3,7.6,6.1,3.104,,8 - 16 g,small crustaceans <1mm,
1935,KIF11_568,10,PS.OLIV,Pseudanthias olivaceus,ZP,LP.LF,,3.70,61.2,57.1,49.4,5.3,4.1,1.888,,2 - 4 g,small crustaceans <1mm,
1936,KIF11_569,10,PS.OLIV,Pseudanthias olivaceus,ZP,LP.LF,,6.60,80.5,72.2,61.9,6.2,4.7,2.722,,4 - 8 g,small crustaceans <1mm,
1937,KIF11_570,10,PS.OLIV,Pseudanthias olivaceus,ZP,LP.LF,,6.80,75.6,68.7,61.5,6.3,4.2,2.766,,4 - 8 g,small crustaceans <1mm,
1946,KIF11_579,8,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,5.20,75.2,67.0,58.8,8.3,6.1,2.379,,4 - 8 g,small crustaceans <1mm,
1960,KIF11_593,40,PS.OLIV,Pseudanthias olivaceus,ZP,HP.MF,,1.10,40.4,38.6,33.7,4.3,2.9,0.138,,1 - 2 g,,
2006,KIF11_639,10,PS.OLIV,Pseudanthias olivaceus,ZP,LP.LF,,3.70,0.0,0.0,46.0,6.4,6.0,1.888,,2 - 4 g,whole stomach retained,tail broken
2007,KIF11_640,10,PS.OLIV,Pseudanthias olivaceus,ZP,LP.LF,,3.60,0.0,0.0,46.2,6.1,4.3,1.848,,2 - 4 g,whole stomach retained,tail broken
2008,KIF11_641,10,PS.OLIV,Pseudanthias olivaceus,ZP,LP.LF,,3.70,63.6,54.8,46.7,6.4,5.0,1.888,,2 - 4 g,whole stomach retained,
2009,KIF11_642,10,PS.OLIV,Pseudanthias olivaceus,ZP,LP.LF,,3.10,0.0,50.2,43.5,6.5,4.0,1.632,,2 - 4 g,whole stomach retained,tail broken
2010,KIF11_643,10,PS.OLIV,Pseudanthias olivaceus,ZP,LP.LF,,3.90,0.0,51.9,45.8,7.5,5.2,1.963,,2 - 4 g,whole stomach retained,tail broken
2011,KIF11_644,10,PS.OLIV,Pseudanthias olivaceus,ZP,LP.LF,,1.30,0.0,0.0,33.4,4.3,4.2,0.379,,1 - 2 g,whole stomach retained,tail broken
2012,KIF11_645,10,PS.OLIV,Pseudanthias olivaceus,ZP,LP.LF,,1.20,43.1,38.3,33.2,4.6,3.4,0.263,,1 - 2 g,whole stomach retained,
2013,KIF11_646,10,PS.OLIV,Pseudanthias olivaceus,ZP,LP.LF,,1.70,48.0,42.0,36.2,4.0,3.3,0.766,,1 - 2 g,whole stomach retained,
2023,KIF11_1064,27,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,3.20,0.0,53.0,44.8,6.9,4.9,1.678,,2 - 4 g,whole stomach retained,tail broken
2024,KIF11_1065,27,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,6.10,0.0,65.9,56.6,7.4,4.6,2.609,,4 - 8 g,whole stomach retained,tail broken
2028,KIF11_1069,27,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,1.90,50.5,44.4,37.4,4.4,3.5,0.926,,1 - 2 g,whole stomach retained,
2029,KIF11_1070,27,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,1.90,0.0,46.2,37.9,5.0,4.8,0.926,,1 - 2 g,whole stomach retained,tail broken
2033,KIF11_1074,16,PS.OLIV,Pseudanthias olivaceus,ZP,LP.LF,,1.70,0.0,43.4,37.8,5.0,3.4,0.766,,1 - 2 g,whole stomach retained,tail broken
2573,KIF12.279,40,PS.FLAV,Pseudobalistes flavimarginatus,BI,HP.MF,,3629.00,553.0,,422.0,51.2,43.0,11.825,,2.05 -4.10 kg,shells & coral bits in rectum (gut empty),
2574,KIF12.280,40,PS.FLAV,Pseudobalistes flavimarginatus,BI,HP.MF,,3175.00,534.0,,430.0,57.8,46.7,11.633,,2.05 -4.10 kg,hard bits-coral?,
1774,KIF11_311,24,PT.TILE,Pterocaesio tile,ZP,LP.MF,,31.10,145.3,128.0,119.4,12.3,7.2,4.959,,16 - 32 g,small crustaceans <1mm,KP
1775,KIF11_312,24,PT.TILE,Pterocaesio tile,ZP,LP.MF,,14.20,114.6,102.0,95.6,9.1,7.0,3.828,,8 - 16 g,small crustaceans <1mm,head speared
1776,KIF11_313,24,PT.TILE,Pterocaesio tile,ZP,LP.MF,,19.20,125.4,110.3,103.2,9.2,7.0,4.263,,16 - 32 g,small crustaceans <1mm,
1777,KIF11_314,24,PT.TILE,Pterocaesio tile,ZP,LP.MF,,37.10,146.4,130.1,123.1,10.5,8.4,5.213,,32 - 64 g,small crustaceans <1mm,1 otolish broken
1778,KIF11_315,24,PT.TILE,Pterocaesio tile,ZP,LP.MF,,30.20,142.9,125.0,115.7,9.8,7.7,4.916,,16 - 32 g,small crustaceans <1mm,
1779,KIF11_316,24,PT.TILE,Pterocaesio tile,ZP,LP.MF,,11.90,109.2,97.9,91.6,7.8,5.9,3.573,,8 - 16 g,small crustaceans <1mm,
1780,KIF11_317,24,PT.TILE,Pterocaesio tile,ZP,LP.MF,,28.30,137.6,122.7,114.0,8.3,6.4,4.823,,16 - 32 g,small crustaceans <1mm,
1781,KIF11_318,24,PT.TILE,Pterocaesio tile,ZP,LP.MF,,22.00,130.9,115.0,107.2,9.8,8.2,4.459,,16 - 32 g,small crustaceans <1mm,
1782,KIF11_319,24,PT.TILE,Pterocaesio tile,ZP,LP.MF,,23.00,136.0,118.8,11.5,7.4,6.1,4.524,,16 - 32 g,small crustaceans <1mm,
1783,KIF11_320,32,PT.TILE,Pterocaesio tile,ZP,HP.HF,,9.00,103.2,91.3,85.5,7.2,5.0,3.170,,8 - 16 g,empty,
1784,KIF11_321,32,PT.TILE,Pterocaesio tile,ZP,HP.HF,,10.20,103.8,91.9,84.9,8.6,5.6,3.350,,8 - 16 g,empty,
1785,KIF11_322,32,PT.TILE,Pterocaesio tile,ZP,HP.HF,,6.60,92.3,81.2,72.1,10.0,6.3,2.722,,4 - 8 g,empty,
1786,KIF11_323,32,PT.TILE,Pterocaesio tile,ZP,HP.HF,,9.20,97.3,85.6,82.5,10.6,5.6,3.202,,8 - 16 g,empty,
1788,KIF11_325,32,PT.TILE,Pterocaesio tile,ZP,HP.HF,,6.60,92.9,81.0,73.8,13.0,5.6,2.722,,4 - 8 g,empty,
1789,KIF11_326,32,PT.TILE,Pterocaesio tile,ZP,HP.HF,,4.90,80.4,75.5,68.2,9.1,5.5,2.293,,4 - 8 g,empty,tail broken off
1790,KIF11_327,32,PT.TILE,Pterocaesio tile,ZP,HP.HF,,8.30,98.3,84.8,78.1,10.0,6.2,3.053,,8 - 16 g,empty,
1791,KIF11_328,32,PT.TILE,Pterocaesio tile,ZP,HP.HF,,7.40,91.4,84.5,79.3,7.8,8.8,2.888,,4 - 8 g,empty,tail broken
1803,KIF11_340,11,PT.TILE,Pterocaesio tile,ZP,LP.LF,,77.10,183.0,162.0,149.0,17.0,14.0,6.269,,64 - 128 g,empty,
1804,KIF11_341,11,PT.TILE,Pterocaesio tile,ZP,LP.LF,,105.20,209.0,182.0,168.0,17.0,14.5,6.717,,64 - 128 g,empty,both otoliths broken
1805,KIF11_342,11,PT.TILE,Pterocaesio tile,ZP,LP.LF,,88.90,195.0,171.0,162.0,15.5,13.1,6.474,,64 - 128 g,empty/intestine full,shot through eye
1806,KIF11_343,11,PT.TILE,Pterocaesio tile,ZP,LP.LF,,167.20,232.0,203.0,191.0,17.8,14.0,7.385,,128 - 256 g,empty/intestine full,1 otolith broken
1808,KIF11_345,11,PT.TILE,Pterocaesio tile,ZP,LP.LF,,84.80,184.0,166.0,155.0,15.2,13.3,6.406,,64 - 128 g,empty/intestine full,
1862,KIF11_495,30,PT.TILE,Pterocaesio tile,ZP,HP.HF,,5.40,86.0,72.8,72.0,7.2,5.6,2.433,,4 - 8 g,small crustaceans <1mm,
1863,KIF11_496,30,PT.TILE,Pterocaesio tile,ZP,HP.HF,,6.00,0.0,0.0,73.7,9.2,7.1,2.585,,4 - 8 g,small crustaceans <1mm,broken tail
1883,KIF11_516,2,PT.TILE,Pterocaesio tile,ZP,LP.MF,,14.90,0.0,0.0,95.2,7.5,5.1,3.897,,8 - 16 g,small crustaceans <1mm,tail broken
1884,KIF11_517,2,PT.TILE,Pterocaesio tile,ZP,LP.MF,,3.70,0.0,0.0,57.2,6.5,4.9,1.888,,2 - 4 g,,CHECK WITH ANGELEEN WHY NO TL OR FL FOR THIS FISH
1893,KIF11_526,16,PT.TILE,Pterocaesio tile,ZP,LP.LF,,6.20,94.2,81.7,77.8,5.8,4.0,2.632,,4 - 8 g,small crustaceans <1mm,
1894,KIF11_527,16,PT.TILE,Pterocaesio tile,ZP,LP.LF,,5.70,89.9,79.3,73.9,6.9,5.4,2.511,,4 - 8 g,small crustaceans <1mm,
2036,KIF11_1077,30,PT.TILE,Pterocaesio tile,ZP,HP.HF,,4.80,0.0,75.8,70.3,5.5,3.1,2.263,,4 - 8 g,whole stomach retained,tail broken
2037,KIF11_1078,30,PT.TILE,Pterocaesio tile,ZP,HP.HF,,6.80,90.9,82.4,71.0,6.0,3.3,2.766,,4 - 8 g,whole stomach retained,
2038,KIF11_1079,30,PT.TILE,Pterocaesio tile,ZP,HP.HF,,4.60,78.3,70.0,65.7,6.1,3.0,2.202,,4 - 8 g,whole stomach retained,
2521,KIF12.227,6,PT.TILE,Pterocaesio tile,ZP,HP.LF,,88.10,191.0,,155.0,21.6,16.1,6.461,,64 - 128 g,gutshot,
2559,KIF12.265,40,PT.TILE,Pterocaesio tile,ZP,HP.MF,,62.50,170.3,,137.0,16.9,14.7,5.966,,32 - 64 g,empty gut,
2578,KIF12.284,40,PT.TILE,Pterocaesio tile,ZP,HP.MF,,145.40,226.0,,185.0,18.0,18.8,7.184,,128 - 256 g,mushed crustacean remains,
2612,KIF12.318,15,PT.TILE,Pterocaesio tile,ZP,LP.LF,,28.60,142.0,,116.6,10.5,10.8,4.838,,16 - 32 g,,otoliths in fragments
2614,KIF12.320,15,PT.TILE,Pterocaesio tile,ZP,LP.LF,,51.30,169.0,,136.2,15.7,14.0,5.681,,32 - 64 g,pulverized little crustaceans,
2649,KIF12.355,6,PT.TILE,Pterocaesio tile,ZP,HP.LF,,126.40,220.0,,181.0,13.5,16.7,6.982,,64 - 128 g,crustacean goop,
2650,KIF12.356,6,PT.TILE,Pterocaesio tile,ZP,HP.LF,,51.00,159.5,,130.7,15.0,16.4,5.672,,32 - 64 g,orange mush,
2651,KIF12.357,6,PT.TILE,Pterocaesio tile,ZP,HP.LF,,197.40,249.0,,202.0,21.6,22.0,7.625,,128 - 256 g,mushed up crustaceans,both otoliths broken
1406,KIF11_039,8,SC.FREN,Scarus frenatus,He,HP.LF,,409.10,285.0,0.0,245.0,21.3,14.0,8.676,,256 - 512 g,gut speared; no stomach to sample,
1407,KIF11_040,8,SC.FREN,Scarus frenatus,He,HP.LF,,840.40,365.0,340.0,285.0,24.4,19.6,9.715,,512 - 1024 g,"typical parrotfish gut content; highly reticulated intestines, difficult to see stomach",
1451,KIF11_084,3,SC.FREN,Scarus frenatus,He,LP.MF,,574.80,315.0,295.0,265.0,31.0,23.6,9.167,,512 - 1024 g,,
1454,KIF11_087,35,SC.FREN,Scarus frenatus,He,HP.LF,,602.50,325.0,305.0,262.0,27.3,17.3,9.235,,512 - 1024 g,parrotfish grit,
1455,KIF11_088,35,SC.FREN,Scarus frenatus,He,HP.LF,,734.60,346.0,323.0,265.0,36.0,25.0,9.521,,512 - 1024 g,parrotfish goo,
1469,KIF11_102,15,SC.FREN,Scarus frenatus,He,LP.LF,,1954.00,477.0,435.0,370.0,41.0,25.5,10.932,,1.02 - 2.05 kg,typical scarid goop,
1470,KIF11_103,15,SC.FREN,Scarus frenatus,He,LP.LF,,850.10,375.0,355.0,312.0,31.0,18.4,9.731,,512 - 1024 g,typical scarid goop,
1477,KIF11_110,19,SC.FREN,Scarus frenatus,He,LP.LF,,1234.60,430.0,378.0,322.0,39.0,25.1,10.270,,1.02 - 2.05 kg,scarid goop,
1523,KIF11_156,34,SC.FREN,Scarus frenatus,He,HP.LF,,589.60,333.0,323.0,262.0,31.6,21.7,9.204,,512 - 1024 g,scarid shit,
1524,KIF11_157,34,SC.FREN,Scarus frenatus,He,HP.LF,,201.50,217.0,215.0,180.0,17.1,14.6,7.655,,128 - 256 g,scarid shit,
1553,KIF11_186,35,SC.FREN,Scarus frenatus,He,HP.LF,,687.40,338.0,316.0,263.0,33.1,19.1,9.425,,512 - 1024 g,typical scarid grit,
1554,KIF11_187,35,SC.FREN,Scarus frenatus,He,HP.LF,,557.10,300.0,286.0,252.0,23.1,20.4,9.122,,512 - 1024 g,typical scarid grit,
1555,KIF11_188,35,SC.FREN,Scarus frenatus,He,HP.LF,,622.30,317.0,307.0,255.0,39.5,21.5,9.281,,512 - 1024 g,typical scarid grit,
1557,KIF11_190,3,SC.FREN,Scarus frenatus,He,LP.MF,,1329.00,411.0,382.0,315.0,43.8,25.2,10.376,,1.02 - 2.05 kg,typical scarid goop,
1563,KIF11_196,2,SC.FREN,Scarus frenatus,He,LP.MF,,803.50,255.0,330.0,273.0,34.8,22.0,9.650,,512 - 1024 g,typical scarid goop,
1564,KIF11_197,2,SC.FREN,Scarus frenatus,He,LP.MF,,601.50,320.0,316.0,260.0,35.5,18.7,9.232,,512 - 1024 g,typical scarid goop,
1573,KIF11_206,3,SC.FREN,Scarus frenatus,He,LP.MF,,1204.00,410.0,371.0,316.0,37.6,23.3,10.234,,1.02 - 2.05 kg,typical scarid goop,"gut shot, so weight is a minimum; gut sample sat out for a couple of days"
1590,KIF11_223,15,SC.FREN,Scarus frenatus,He,LP.LF,,1343.50,410.0,390.0,328.0,42.2,27.1,10.392,,1.02 - 2.05 kg,scarid shit,
1621,KIF11_254,40,SC.FREN,Scarus frenatus,He,HP.MF,,368.80,265.0,260.0,235.0,24.4,14.0,8.527,,256 - 512 g,scarid shit,
1623,KIF11_256,40,SC.FREN,Scarus frenatus,He,HP.MF,,999.30,400.0,368.0,315.0,36.0,20.9,9.965,,512 - 1024 g,scarid shit,
1631,KIF11_264,3,SC.FREN,Scarus frenatus,He,LP.MF,,646.10,342.0,332.0,275.0,42.1,27.9,9.336,,512 - 1024 g,scarid shit,
1646,KIF11_279,3,SC.FREN,Scarus frenatus,He,LP.MF,,627.90,319.0,310.0,268.0,30.0,18.3,9.294,,512 - 1024 g,scarid shit,
1647,KIF11_280,3,SC.FREN,Scarus frenatus,He,LP.MF,,538.50,301.0,286.0,242.0,38.2,20.0,9.073,,512 - 1024 g,scarid shit,"jaw damaged, gape questionable"
1648,KIF11_281,3,SC.FREN,Scarus frenatus,He,LP.MF,,401.60,259.0,254.0,216.0,39.5,23.0,8.650,,256 - 512 g,scarid shit,
1672,KIF11_401,38,SC.FREN,Scarus frenatus,He,LP.MF,,806.70,350.0,328.0,274.0,43.0,23.0,9.656,,512 - 1024 g,scarid shit,
1679,KIF11_408,24,SC.FREN,Scarus frenatus,He,LP.MF,,423.80,278.0,266.0,322.0,32.3,17.1,8.727,,256 - 512 g,scarid shit,
1680,KIF11_409,24,SC.FREN,Scarus frenatus,He,LP.MF,,1130.90,422.0,396.0,335.0,44.0,28.0,10.143,,1.02 - 2.05 kg,scarid shit,
1686,KIF11_415,24,SC.FREN,Scarus frenatus,He,LP.MF,,547.00,299.0,288.0,243.0,34.0,21.9,9.095,,512 - 1024 g,scarid shit,
